375.007,0,104,36

137,0,0,0
375.007,0,107,37

138,0,0,0
375.007,0,110,38

139,0,0,0
375.007,0,113,38

140,0,0,0
388.199,0,113,38

141,0,0,0
388.199,0,113,39

142,0,0,0
388.199,0,116,40

143,0,0,0
395.295,0,119,41

144,0,0,0
395.295,0,122,42

145,0,0,0
395.295,0,125,43

146,0,0,0
395.295,0,128,44

147,0,0,0
395.295,0,131,45

148,0,0,0
395.295,0,134,46

149,0,0,0
402.616,0,137,47

150,0,0,0
402.616,0,140,47

151,0,0,0
409.504,0,140,48

152,0,0,0
412.83,0,143,48

153,0,0,0
421.478,0,143,48

154,0,0,0
421.478,0,143,48

155,0,0,0
436.653,0,143,48

156,0,0,0
436.653,0,143,48

157,0,0,0
436.653,0,143,48

158,0,0,0
444.043,0,143,48

159,0,0,0
444.043,0,143,49

160,0,0,0
444.043,0,146,49

161,0,0,0
444.043,0,146,49

162,0,0,0
444.043,0,146,49

163,0,0,0
444.043,0,146,49

164,0,0,0
444.043,0,146,49

165,0,0,0
444.043,0,146,49

166,0,0,0
444.043,0,146,49

167,0,0,0
444.043,0,146,49

168,0,0,0
444.043,0,146,49

169,0,0,0
444.043,0,146,49

170,0,0,0
444.043,0,146,49

171,0,0,0
444.043,0,146,50

172,0,0,0
444.043,0,149,50

173,0,0,0
444.043,0,149,50

174,0,0,0
444.043,0,149,50

175,0,0,0
444.043,0,149,50

176,0,0,0
444.043,0,149,50

177,0,0,0
444.043,0,149,50

178,0,0,0
444.043,0,149,50

179,0,0,0
444.043,0,149,50

180,0,0,0
444.043,0,149,50

181,0,0,0
444.043,0,149,50

182,0,0,0
444.043,0,149,50

183,0,0,0
444.043,0,149,50

184,0,0,0
444.043,0,149,50

185,0,0,0
444.043,0,149,50

186,0,0,0
444.043,0,149,51

187,0,0,0
444.043,0,152,51

188,0,0,0
444.043,0,152,51

189,0,0,0
448.022,0,152,51

190,0,0,0
448.022,0,152,51

191,0,0,0
448.022,0,152,52

192,0,0,0
448.022,0,155,52

193,0,0,0
448.022,0,155,52

194,0,0,0
448.022,0,155,52

195,0,0,0
448.022,0,155,52

196,0,0,0
448.022,0,155,53

197,0,0,0
448.022,0,158,53

198,0,0,0
448.022,0,158,53

199,0,0,0
448.022,0,158,53

200,0,0,0
448.022,0,158,54

201,0,0,0
452.359,0,161,54

202,0,0,0
456.117,0,161,54

203,0,0,0
456.117,0,161,54

204,0,0,0
456.117,0,161,54

205,0,0,0
456.117,0,161,54

206,0,0,0
456.117,0,161,54

207,0,0,0
456.117,0,161,55

208,0,0,0
456.117,0,164,55

209,0,0,0
456.117,0,164,55

210,0,0,0
456.117,0,164,55

211,0,0,0
456.117,0,164,55

212,0,0,0
456.117,0,164,56

213,0,0,0
456.117,0,167,56

214,0,0,0
456.117,0,167,56

215,0,0,0
456.117,0,167,56

216,0,0,0
456.117,0,167,56

217,0,0,0
456.117,0,167,56

218,0,0,0
456.117,0,167,56

219,0,0,0
456.117,0,167,56

220,0,0,0
456.117,0,167,56

221,0,0,0
460.02,0,167,56

222,0,0,0
460.02,0,167,56

223,0,0,0
460.02,0,167,56

224,0,0,0
460.02,0,167,56

225,0,0,0
460.02,0,167,57

226,0,0,0
460.02,0,170,57

227,0,0,0
460.02,0,170,57

228,0,0,0
460.02,0,170,57

229,0,0,0
460.02,0,170,57

230,0,0,0
463.499,0,170,57

231,0,0,0
463.499,0,170,57

232,0,0,0
463.499,0,170,57

233,0,0,0
463.499,0,170,57

234,0,0,0
463.499,0,170,57

235,0,0,0
463.499,0,170,57

236,0,0,0
463.499,0,170,57

237,0,0,0
463.499,0,170,57

238,0,0,0
463.499,0,170,57

239,0,0,0
467.139,0,170,57

240,0,0,0
467.139,0,170,57

241,0,0,0
467.139,0,170,57

242,0,0,0
467.139,0,170,57

243,0,0,0
467.139,0,170,57

244,0,0,0
467.139,0,170,57

245,0,0,0
467.139,0,170,58

246,0,0,0
467.139,0,173,58

247,0,0,0
467.139,0,173,58

248,0,0,0
467.139,0,173,58

249,0,0,0
467.139,0,173,59

250,0,0,0
467.139,0,176,59

251,0,0,0
471.173,0,176,59

252,0,0,0
474.698,0,176,59

253,0,0,0
474.698,0,176,59

254,0,0,0
474.698,0,176,59

255,0,0,0
474.698,0,176,59

256,0,0,0
474.698,0,176,59

257,0,0,0
474.698,0,176,59

258,0,0,0
474.698,0,176,59

259,0,0,0
474.698,0,176,59

260,0,0,0
474.698,0,176,60

261,0,0,0
474.698,0,179,61

262,0,0,0
474.698,0,182,61

263,0,0,0
474.698,0,182,61

264,0,0,0
474.698,0,182,61

265,0,0,0
474.698,0,182,61

266,0,0,0
474.698,0,182,61

267,0,0,0
478.153,0,182,61

268,0,0,0
478.153,0,182,61

269,0,0,0
478.153,0,182,61

270,0,0,0
478.153,0,182,61

271,0,0,0
478.153,0,182,61

272,0,0,0
478.153,0,182,61

273,0,0,0
478.153,0,182,61

274,0,0,0
478.153,0,182,61

275,0,0,0
478.153,0,182,61

276,0,0,0
478.153,0,182,62

277,0,0,0
478.153,0,185,62

278,0,0,0
478.153,0,185,62

279,0,0,0
478.153,0,185,62

280,0,0,0
478.153,0,185,62

281,0,0,0
478.153,0,185,62

282,0,0,0
478.153,0,185,62

283,0,0,0
478.153,0,185,63

284,0,0,0
478.153,0,188,63

285,0,0,0
478.153,0,188,63

286,0,0,0
478.153,0,188,63

287,0,0,0
481.747,0,188,63

288,0,0,0
487.773,0,188,63

289,0,0,0
487.773,0,188,63

290,0,0,0
487.773,0,188,63

291,0,0,0
487.773,0,188,63

292,0,0,0
487.773,0,188,63

293,0,0,0
487.773,0,188,63

294,0,0,0
487.773,0,188,64

295,0,0,0
487.773,0,191,64

296,0,0,0
487.773,0,191,64

297,0,0,0
487.773,0,191,64

298,0,0,0
487.773,0,191,64

299,0,0,0
487.773,0,191,64

300,0,0,0
492.798,0,191,64

301,0,0,0
492.798,0,191,65

302,0,0,0
492.798,0,194,65

303,0,0,0
492.798,0,194,65

304,0,0,0
492.798,0,194,66

305,0,0,0
492.798,0,197,66

306,0,0,0
496.868,0,197,66

307,0,0,0
496.868,0,197,67

308,0,0,0
504.289,0,200,67

309,0,0,0
504.289,0,200,68

310,0,0,0
507.94,0,203,68

311,0,0,0
507.94,0,203,69

312,0,0,0
507.94,0,206,69

313,0,0,0
512.58,0,206,69

314,0,0,0
512.58,0,206,69

315,0,0,0
512.58,0,206,69

316,0,0,0
516.105,0,206,70

317,0,0,0
516.105,0,209,71

318,0,0,0
524.395,0,212,71

319,0,0,0
527.722,0,212,71

320,0,0,0
527.722,0,212,71

321,0,0,0
527.722,0,212,71

322,0,0,0
527.722,0,212,71

323,0,0,0
527.722,0,212,71

324,0,0,0
527.722,0,212,71

325,0,0,0
527.722,0,212,71

326,0,0,0
527.722,0,212,72

327,0,0,0
527.722,0,215,73

328,0,0,0
531.065,0,218,74

329,0,0,0
531.065,0,221,75

330,0,0,0
531.065,0,224,76

331,0,0,0
531.065,0,227,77

332,0,0,0
531.065,0,230,78

333,0,0,0
531.065,0,233,78

334,0,0,0
531.065,0,233,78

335,0,0,0
531.065,0,233,78

336,0,0,0
531.065,0,233,78

337,0,0,0
531.065,0,233,78

338,0,0,0
534.862,0,233,78

339,0,0,0
534.862,0,233,78

340,0,0,0
538.887,0,233,78

341,0,0,0
538.887,0,233,78

342,0,0,0
538.887,0,233,79

343,0,0,0
538.887,0,236,79

344,0,0,0
538.887,0,236,79

345,0,0,0
538.887,0,236,79

346,0,0,0
538.887,0,236,79

347,0,0,0
538.887,0,236,79

348,0,0,0
538.887,0,236,79

349,0,0,0
538.887,0,236,79

350,0,0,0
538.887,0,236,79

351,0,0,0
538.887,0,236,79

352,0,0,0
538.887,0,236,79

353,0,0,0
538.887,0,236,79

354,0,0,0
538.887,0,236,79

355,0,0,0
538.887,0,236,79

356,0,0,0
538.887,0,236,79

357,0,0,0
538.887,0,236,80

358,0,0,0
538.887,0,239,81

359,0,0,0
538.887,0,242,82

360,0,0,0
538.887,0,245,83

361,0,0,0
538.887,0,248,84

362,0,0,0
538.887,0,251,84

363,0,0,0
538.887,0,251,84

364,0,0,0
542.289,0,251,85

365,0,0,0
542.289,0,254,85

366,0,0,0
542.289,0,254,85

367,0,0,0
542.289,0,254,85

368,0,0,0
542.289,0,254,85

369,0,0,0
550.411,0,254,85

370,0,0,0
550.411,0,254,85

371,0,0,0
550.411,0,254,86

372,0,0,0
550.411,0,257,86

373,0,0,0
553.78,0,257,86

374,0,0,0
553.78,0,257,86

375,0,0,0
553.78,0,257,86

376,0,0,0
553.78,0,257,86

377,0,0,0
553.78,0,257,86

378,0,0,0
553.78,0,257,86

379,0,0,0
553.78,0,257,86

380,0,0,0
553.78,0,257,86

381,0,0,0
553.78,0,257,87

382,0,0,0
553.78,0,260,88

383,0,0,0
553.78,0,263,88

384,0,0,0
557.617,0,263,88

385,0,0,0
557.617,0,263,88

386,0,0,0
557.617,0,263,88

387,0,0,0
557.617,0,263,88

388,0,0,0
557.617,0,263,89

389,0,0,0
557.617,0,266,90

390,0,0,0
557.617,0,269,91

391,0,0,0
557.617,0,272,92

392,0,0,0
557.617,0,275,92

393,0,0,0
557.617,0,275,92

394,0,0,0
557.617,0,275,92

395,0,0,0
557.617,0,275,93

396,0,0,0
561.967,0,278,94

397,0,0,0
561.967,0,281,95

398,0,0,0
561.967,0,284,95

399,0,0,0
561.967,0,284,95

400,0,0,0
561.967,0,284,95

401,0,0,0
561.967,0,284,95

402,0,0,0
561.967,0,284,96

403,0,0,0
561.967,0,287,96

404,0,0,0
565.794,0,287,96

405,0,0,0
565.794,0,287,96

406,0,0,0
569.173,0,287,96

407,0,0,0
569.173,0,287,96

408,0,0,0
569.173,0,287,97

409,0,0,0
569.173,0,290,98

410,0,0,0
569.173,0,293,99

411,0,0,0
572.71,0,296,100

412,0,0,0
572.71,0,299,101

413,0,0,0
572.71,0,302,102

414,0,0,0
572.71,0,305,102

415,0,0,0
572.71,0,305,102

416,0,0,0
572.71,0,305,102

417,0,0,0
572.71,0,305,103

418,0,0,0
572.71,0,308,103

419,0,0,0
572.71,0,308,103

420,0,0,0
572.71,0,308,104

421,0,0,0
579.389,0,311,105

422,0,0,0
579.389,0,314,106

423,0,0,0
579.389,0,317,106

424,0,0,0
583.039,0,317,107

425,0,0,0
583.039,0,320,108

426,0,0,0
587.317,0,323,108

427,0,0,0
590.933,0,323,108

428,0,0,0
590.933,0,323,108

429,0,0,0
590.933,0,323,109

430,0,0,0
590.933,0,326,110

431,0,0,0
590.933,0,329,111

432,0,0,0
590.933,0,332,111

433,0,0,0
595.352,0,332,112

434,0,0,0
595.352,0,335,113

435,0,0,0
595.352,0,338,113

436,0,0,0
595.352,0,338,113

437,0,0,0
595.352,0,338,113

438,0,0,0
595.352,0,338,114

439,0,0,0
595.352,0,341,114

440,0,0,0
598.74,0,341,115

441,0,0,0
598.74,0,344,116

442,0,0,0
598.74,0,347,117

443,0,0,0
598.74,0,350,117

444,0,0,0
598.74,0,350,117

445,0,0,0
598.74,0,350,117

446,0,0,0
603.547,0,350,117

447,0,0,0
603.547,0,350,118

448,0,1,0
603.547,0,353,118

449,0,0,0
606.909,0,353,118

450,0,0,0
606.909,0,353,118

451,0,0,0
606.909,0,353,119

452,0,3,0
606.909,0,356,120

453,0,0,0
606.909,0,359,121

454,0,0,0
606.909,0,362,121

455,0,0,0
610.486,0,362,121

456,0,0,0
610.486,0,362,121

457,0,0,0
610.486,0,362,122

458,0,0,0
610.486,0,365,123

459,0,0,0
610.486,0,368,123

460,0,0,0
610.486,0,368,124

461,0,0,0
610.486,0,371,124

462,0,0,0
610.486,0,371,125

463,0,0,0
610.486,0,374,126

464,0,0,0
610.486,0,377,126

465,0,0,0
610.486,0,377,127

466,0,0,0
614.508,0,380,127

467,0,0,0
614.508,0,380,128

468,0,1,0
618.676,0,383,129

469,0,0,0
618.676,0,386,129

470,0,0,0
618.676,0,386,129

471,0,0,0
618.676,0,386,130

472,0,0,0
626.559,0,389,131

473,0,1,0
635.848,0,392,132

474,0,0,0
635.848,0,395,132

475,0,0,0
639.432,0,395,133

476,0,1,0
639.432,0,398,133

477,0,0,0
639.432,0,398,133

478,0,0,0
639.432,0,398,134

479,0,0,0
639.432,0,401,134

480,0,0,0
639.432,0,401,134

481,0,0,0
639.432,0,401,135

482,0,0,0
639.432,0,404,136

483,0,0,0
639.432,0,407,136

484,0,0,0
639.432,0,407,136

485,0,0,0
639.432,0,407,137

486,0,0,0
639.432,0,410,137

487,0,0,0
639.432,0,410,137

488,0,0,0
639.432,0,410,137

489,0,0,0
639.432,0,410,138

490,0,0,0
639.432,0,413,138

491,0,0,0
643.752,0,413,138

492,0,0,0
647.119,0,413,138

493,0,0,0
647.119,0,413,138

494,0,0,0
647.119,0,413,139

495,0,0,0
647.119,0,416,139

496,0,0,0
650.757,0,416,139

497,0,0,0
650.757,0,416,140

498,0,0,0
650.757,0,419,140

499,0,0,0
650.757,0,419,141

500,0,1,0
658.048,0,422,141

501,0,0,0
658.048,0,422,142

502,0,0,0
658.048,0,425,142

503,0,0,0
658.048,0,425,143

504,0,0,1
661.762,1,428,144

505,0,0,0
661.762,1,431,145

506,0,1,0
661.762,1,434,145

507,0,0,0
669.274,1,434,145

508,0,0,0
669.274,1,434,145

509,0,0,0
669.274,1,434,146

510,0,0,0
669.274,1,437,147

511,0,0,0
676.561,1,440,148

512,0,0,0
676.561,1,443,148

513,0,0,0
676.561,1,443,148

514,0,0,0
676.561,1,443,148

515,0,0,0
676.561,1,443,149

516,0,1,0
680.589,1,446,149

517,0,0,0
680.589,1,446,150

518,0,0,0
680.589,1,449,150

519,0,0,0
684.021,1,449,150

520,0,0,0
687.434,1,449,151

521,0,0,0
687.434,1,452,151

522,0,0,0
687.434,1,452,152

523,0,3,0
691.994,1,455,152

524,0,0,0
691.994,1,455,153

525,0,0,0
691.994,1,458,153

526,0,0,0
691.994,1,458,153

527,0,0,0
691.994,1,458,153

528,0,0,0
691.994,1,458,154

529,0,1,0
691.994,1,461,155

530,0,0,0
691.994,1,464,155

531,0,0,0
691.994,1,464,155

532,0,0,0
691.994,1,464,156

533,0,0,0
697.225,1,467,156

534,0,0,0
697.225,1,467,157

535,0,1,0
697.225,1,470,157

536,0,0,0
697.225,1,470,158

537,0,1,0
697.225,1,473,158

538,0,0,0
700.906,1,473,159

539,0,0,0
700.906,1,476,159

540,0,0,0
700.906,1,476,160

541,0,0,0
704.514,1,479,161

542,0,0,0
704.514,1,482,161

543,0,0,0
708.706,1,482,162

544,0,0,0
708.706,1,485,163

545,0,0,0
712.263,1,488,164

546,0,0,3
712.263,4,491,165

547,0,1,1
712.263,5,494,165

548,0,0,0
712.263,5,494,166

549,0,1,0
712.263,5,497,167

550,0,0,0
712.263,5,500,167

551,0,0,0
712.263,5,500,168

552,0,0,0
712.263,5,503,168

553,0,0,0
712.263,5,503,169

554,0,0,0
719.581,5,506,169

555,0,0,0
719.581,5,506,170

556,0,0,0
724.708,5,509,170

557,0,0,0
724.708,5,509,170

558,0,0,0
724.708,5,509,171

559,0,1,0
724.708,5,512,172

560,0,0,0
724.708,5,515,173

561,0,0,2
724.708,7,518,173

562,0,0,0
724.708,7,518,173

563,0,0,0
724.708,7,518,174

564,0,2,1
729.039,8,521,174

565,0,0,0
734.144,8,521,175

566,0,0,0
737.587,8,524,176

567,0,0,0
737.587,8,527,176

568,0,0,0
737.587,8,527,177

569,0,0,0
737.587,8,530,178

570,0,0,1
740.99,9,533,179

571,0,0,1
740.99,10,536,180

572,0,0,1
740.99,11,539,181

573,0,1,1
740.99,12,542,182

574,0,1,0
740.99,12,545,183

575,0,3,1
740.99,13,548,184

576,0,1,0
740.99,13,551,185

577,0,3,0
740.99,13,554,186

578,0,1,0
745.484,13,557,187

579,0,1,0
752.618,13,560,188

580,0,0,1
760.665,14,563,189

581,0,0,1
767.971,15,566,190

582,0,0,1
767.971,16,569,191

583,0,0,0
767.971,16,572,192

584,0,0,1
771.557,17,575,192

585,0,0,0
779.973,17,575,193

586,0,0,0
779.973,17,578,194

587,0,1,0
779.973,17,581,195

588,0,0,1
783.712,18,584,196

589,0,1,1
783.712,19,587,196

590,0,0,0
783.712,19,587,197

591,0,1,1
783.712,20,590,197

592,0,0,0
787.062,20,590,198

593,0,0,0
787.062,20,593,199

594,0,0,0
790.536,20,596,200

595,0,0,1
790.536,21,599,201

596,0,0,2
794.182,23,602,202

597,0,0,1
800.33,24,605,203

598,0,1,1
800.33,25,608,203

599,0,0,0
809.042,25,608,204

600,0,1,0
812.377,25,611,205

601,0,0,2
812.377,27,614,205

602,0,0,0
815.826,27,614,206

603,0,0,0
819.417,27,617,207

604,0,0,2
822.999,29,620,207

605,0,0,0
822.999,29,620,208

606,0,0,0
822.999,29,623,209

607,0,0,1
822.999,30,626,209

608,0,0,0
826.651,30,626,209

609,0,0,0
826.651,30,626,210

610,0,2,1
826.651,31,629,211

611,0,0,1
830.192,32,632,212

612,0,0,0
830.192,32,635,213

613,0,2,0
830.192,32,638,214

614,0,0,1
830.192,33,641,215

615,0,1,1
836.113,34,644,216

616,0,0,0
836.113,34,647,217

617,0,2,0
836.113,34,650,217

618,0,0,0
839.665,34,650,217

619,0,0,0
839.665,34,650,218

620,0,0,1
843.239,35,653,219

621,0,0,1
843.239,36,656,220

622,0,2,1
843.239,37,659,221

623,0,0,1
843.239,38,662,222

624,0,0,2
843.239,40,665,223

625,0,2,1
848.773,41,668,223

626,0,0,0
848.773,41,668,224

627,0,1,0
848.773,41,671,225

628,0,0,0
848.773,41,674,226

629,0,2,0
852.37,41,677,227

630,0,0,0
852.37,41,680,227

631,0,0,0
852.37,41,680,228

632,0,0,3
852.37,44,683,229

633,0,0,2
852.37,46,686,230

634,0,0,1
852.37,47,689,231

635,0,1,0
852.37,47,692,232

636,0,0,1
852.37,48,695,232

637,0,0,0
852.37,48,695,233

638,0,0,0
852.37,48,698,233

639,0,0,0
852.37,48,698,234

640,0,1,0
852.37,48,701,235

641,0,1,0
852.37,48,704,235

642,0,0,0
852.37,48,704,235

643,0,0,0
852.37,48,704,236

644,0,3,2
852.37,50,707,237

645,0,0,0
852.37,50,710,238

646,0,0,1
852.37,51,713,238

647,0,0,0
859.137,51,713,239

648,0,0,1
859.137,52,716,240

649,0,0,0
859.137,52,719,241

650,0,0,1
859.137,53,722,242

651,0,1,2
859.137,55,725,243

652,0,0,1
859.137,56,728,244

653,0,1,0
859.137,56,731,244

654,0,0,0
859.137,56,731,245

655,0,0,0
859.137,56,734,246

656,0,0,0
859.137,56,737,247

657,0,1,0
859.137,56,740,248

658,0,1,3
859.137,59,743,249

659,0,0,1
862.707,60,746,250

660,0,0,1
862.707,61,749,251

661,0,2,1
862.707,62,752,251

662,0,0,0
866.121,62,752,251

663,0,0,0
866.121,62,752,251

664,0,0,0
866.121,62,752,251

665,0,0,0
866.121,62,752,251

666,0,0,0
876.442,62,752,252

667,0,0,0
876.442,62,755,253

668,0,2,0
887.282,62,758,254

669,0,0,1
887.282,63,761,254

670,0,0,0
891.401,63,761,255

671,0,1,2
891.401,65,764,256

672,0,1,0
891.401,65,767,257

673,0,0,1
897.426,66,770,258

674,0,1,1
897.426,67,773,258

675,0,0,0
897.426,67,773,258

676,0,0,0
897.426,67,773,259

677,0,1,1
901.039,68,776,260

678,0,1,0
904.531,68,779,260

679,0,0,0
907.906,68,779,261

680,0,0,0
907.906,68,782,262

681,0,0,0
907.906,68,785,263

682,0,1,0
907.906,68,788,264

683,0,0,0
907.906,68,791,265

684,0,0,0
911.894,68,794,265

685,0,0,0
911.894,68,794,266

686,0,0,1
911.894,69,797,267

687,0,2,1
911.894,70,800,268

688,0,0,1
915.769,71,803,269

689,0,1,0
919.507,71,806,270

690,0,0,0
924.177,71,809,270

691,0,0,0
924.177,71,809,271

692,0,1,0
928.437,71,812,272

693,0,2,1
928.437,72,815,273

694,0,1,0
928.437,72,818,274

695,0,1,2
928.437,74,821,275

696,0,0,0
928.437,74,824,276

697,0,0,0
928.437,74,827,277

698,0,0,0
931.795,74,830,278

699,0,0,0
936.043,74,833,279

700,0,0,1
946.688,75,836,280

701,0,2,1
946.688,76,839,281

702,0,0,1
946.688,77,842,282

703,0,0,2
946.688,79,845,283

704,0,0,1
950.253,80,848,284

705,0,0,0
953.692,80,851,285

706,0,0,2
953.692,82,854,286

707,0,0,1
965.553,83,857,287

708,0,1,1
972.798,84,860,288

709,0,2,2
986.956,86,863,289

710,0,2,3
986.956,89,866,290

711,0,0,0
986.956,89,869,291

712,0,0,1
990.459,90,872,292

713,0,1,4
993.822,94,875,293

714,0,1,0
993.822,94,878,294

715,0,0,0
993.822,94,881,295

716,0,1,1
997.444,95,884,296

717,0,2,0
997.444,95,887,297

718,0,0,0
1004.33,95,890,298

719,0,2,0
1007.99,95,893,299

720,0,0,2
1007.99,97,896,300

721,0,0,2
1007.99,99,899,301

722,0,1,3
1007.99,102,902,302

723,0,2,0
1011.39,102,905,303

724,0,0,1
1014.76,103,908,304

725,0,0,1
1014.76,104,911,306

726,0,2,4
1021.01,108,917,307

727,0,0,1
1027.41,109,920,308

728,0,0,1
1027.41,110,923,309

729,0,0,1
1027.41,111,926,310

730,0,0,3
1035.51,114,929,311

731,0,2,1
1035.51,115,932,312

732,0,0,1
1035.51,116,935,313

733,0,2,2
1035.51,118,938,314

734,0,1,0
1044.06,118,941,315

735,0,0,4
1044.06,122,944,316

